Data,Year
116.8470069204574,2003-02-01
116.8814816911938,2003-03-01
116.91607503205276,2003-05-01
116.95078712000503,2003-06-01
116.9856181320214,2003-07-01
117.02056824507265,2003-08-01
117.05563763612956,2003-09-01
117.0908264821629,2003-11-01
117.12613496014343,2003-12-01
117.16156324704195,2004-02-01
117.19711151982924,2004-03-01
117.23277995547606,2004-06-01
117.26856873095319,2004-10-01
117.30447802323141,2004-12-01
117.34050800928149,2005-01-01
117.37665886607422,2005-02-01
117.41293077058036,2005-04-01
117.4493238997707,2005-06-01
117.48583843061601,2005-07-01
117.52247454008707,2005-08-01
117.55923240515466,2005-09-01
117.59611220278954,2005-10-01
117.63311410996249,2005-12-01
117.67023830364431,2006-01-01
117.70748496080576,2006-02-01
117.7448542584176,2006-03-01
117.78234637345065,2006-04-01
117.81996148287564,2006-05-01
117.85769976366338,2006-07-01
117.89556139278461,2006-08-01
117.93354654721016,2006-09-01
117.97165540391075,2006-10-01
118.00988813985718,2006-11-01
118.04824493202025,2006-12-01
118.0867259573707,2007-01-01
118.12533139287933,2007-05-01
118.16406141551691,2007-07-01
118.20291620225422,2007-08-01
118.24189593006201,2007-09-01
118.2810007759111,2007-11-01
118.32023091677223,2008-01-01
118.35958652961621,2008-02-01
118.39906779141378,2008-03-01
118.43867487913573,2008-04-01
118.47840796975285,2008-05-01
118.5182672402359,2008-06-01
118.55825286755568,2008-08-01
118.59836502868293,2008-09-01
118.63860390058846,2008-10-01
118.67896966024304,2008-11-01
118.71946248461742,2008-12-01
118.76008255068241,2009-01-01
118.80083003540877,2009-02-01
118.84170511576728,2009-03-01
118.88270796872871,2009-05-01
118.92383877126385,2009-06-01
118.96509770034345,2009-08-01
119.00648493293832,2009-09-01
119.04800064601923,2009-12-01
119.08964501655693,2010-02-01
119.13141822152222,2010-03-01
119.17332043788589,2010-04-01
119.21535184261867,2010-06-01
119.25751261269139,2010-07-01
119.29980292507479,2010-08-01
119.34222295673965,2010-10-01
119.38477288465675,2010-11-01
119.42745288579688,2010-12-01
119.47026313713081,2011-02-01
119.51320381562931,2011-03-01
119.55627509826316,2011-05-01
119.59947716200314,2011-06-01
119.64281018382002,2011-07-01
119.68627434068458,2011-10-01
119.72986980956759,2011-11-01
119.77359676743984,2011-12-01
119.81745539127209,2012-01-01
119.86144585803513,2012-02-01
119.90556834469973,2012-03-01
119.94982302823666,2012-05-01
119.99421008561673,2012-06-01
120.03872969381068,2012-07-01
120.08338202978929,2012-08-01
120.12816727052335,2012-11-01
120.17308559298363,2012-12-01
120.2181371741409,2013-02-01
120.26332219096597,2013-05-01
120.30864082042957,2013-06-01
120.35409323950249,2013-07-01
120.39967962515553,2013-09-01
120.44540015435945,2013-10-01
120.491255004085,2013-12-01
120.53724435130302,2014-01-01
120.58336837298422,2014-02-01
120.62962724609943,2014-03-01
120.6760211476194,2014-04-01
120.7225502545149,2014-05-01
120.7692147437567,2014-06-01
120.81601479231563,2014-07-01
120.8629505771624,2014-09-01
120.9100222752678,2014-10-01
120.95723006360267,2014-11-01
121.0045741191377,2015-01-01
121.05205461884373,2015-02-01
121.09967173969149,2015-03-01
121.14742565865178,2015-04-01
121.19531655269539,2015-05-01
121.24334459879307,2015-06-01
121.29150997391561,2015-07-01
121.33981285503378,2015-08-01
121.38825341911837,2015-09-01
121.43683184314014,2015-10-01
121.48554830406987,2015-11-01
121.53440297887835,2015-12-01
121.58339604453633,2016-01-01
121.63252767801461,2016-02-01
121.68179805628397,2016-03-01
121.73120735631517,2016-04-01
121.78075575507899,2016-05-01
121.83044342954621,2016-06-01
121.88027055668759,2016-07-01
121.93023731347394,2016-08-01
121.98034387687602,2016-09-01
122.03059042386458,2016-10-01
122.08097713141045,2016-11-01
122.13150417648437,2016-12-01
